code,상품명,기존이미지경로,새이미지경로,대표이미지여부,상세이미지순서,컷구분,생성방식,검수상태,승인여부,검수결과,수정필요사항,실물대조필요,우선검수순번,대표컷적합여부,A라인검수,슬림핏검수,비고
ANC-4011,드레이프셔링 원피스,,assets/products/ank/generated/ANC-4011/ANC-4011-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,11,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4011,드레이프셔링 원피스,,assets/products/ank/generated/ANC-4011/ANC-4011-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,11,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4011,드레이프셔링 원피스,,assets/products/ank/generated/ANC-4011/ANC-4011-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,11,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4011,드레이프셔링 원피스,,assets/ANC-4011_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,11,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4012,더블버튼 플레어 원피스,assets/ANC-4012_01.jpg,assets/products/ank/generated/ANC-4012/ANC-4012-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,12,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4012,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4012/ANC-4012-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,12,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4012,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4012/ANC-4012-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,12,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4012,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4012/ANC-4012-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,12,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4012,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4012/ANC-4012-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,12,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4012,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4012/ANC-4012-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,12,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4012,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4012/ANC-4012-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,12,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4012,더블버튼 플레어 원피스,,assets/products/ank/generated/ANC-4012/ANC-4012-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,12,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4012,더블버튼 플레어 원피스,,assets/ANC-4012_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,12,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4013,리본블라우스 셔링 원피스,assets/ANC-4013_01.jpg,assets/products/ank/generated/ANC-4013/ANC-4013-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,13,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4013,리본블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4013/ANC-4013-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,13,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4013,리본블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4013/ANC-4013-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,13,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4013,리본블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4013/ANC-4013-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,13,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4013,리본블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4013/ANC-4013-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,13,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4013,리본블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4013/ANC-4013-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,13,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4013,리본블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4013/ANC-4013-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,13,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4013,리본블라우스 셔링 원피스,,assets/products/ank/generated/ANC-4013/ANC-4013-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,13,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4013,리본블라우스 셔링 원피스,,assets/ANC-4013_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,13,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4014,더블버튼 레이스 원피스,assets/ANC-4014_01.jpg,assets/products/ank/generated/ANC-4014/ANC-4014-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,14,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4014,더블버튼 레이스 원피스,,assets/products/ank/generated/ANC-4014/ANC-4014-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,14,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4014,더블버튼 레이스 원피스,,assets/products/ank/generated/ANC-4014/ANC-4014-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,14,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4014,더블버튼 레이스 원피스,,assets/products/ank/generated/ANC-4014/ANC-4014-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,14,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4014,더블버튼 레이스 원피스,,assets/products/ank/generated/ANC-4014/ANC-4014-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,14,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4014,더블버튼 레이스 원피스,,assets/products/ank/generated/ANC-4014/ANC-4014-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,14,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4014,더블버튼 레이스 원피스,,assets/products/ank/generated/ANC-4014/ANC-4014-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,14,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4014,더블버튼 레이스 원피스,,assets/products/ank/generated/ANC-4014/ANC-4014-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,14,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4014,더블버튼 레이스 원피스,,assets/ANC-4014_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,14,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4015,랩카라 셔링 원피스,assets/ANC-4015_01.jpg,assets/products/ank/generated/ANC-4015/ANC-4015-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,15,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4015,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4015/ANC-4015-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,15,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4015,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4015/ANC-4015-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,15,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4015,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4015/ANC-4015-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,15,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4015,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4015/ANC-4015-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,15,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4015,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4015/ANC-4015-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,15,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4015,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4015/ANC-4015-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,15,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4015,랩카라 셔링 원피스,,assets/products/ank/generated/ANC-4015/ANC-4015-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,15,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4015,랩카라 셔링 원피스,,assets/ANC-4015_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,15,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4016,스트라이프니트 플레어 원피스,assets/ANC-4016_01.jpg,assets/products/ank/generated/ANC-4016/ANC-4016-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,16,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4016,스트라이프니트 플레어 원피스,,assets/products/ank/generated/ANC-4016/ANC-4016-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,16,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4016,스트라이프니트 플레어 원피스,,assets/products/ank/generated/ANC-4016/ANC-4016-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,16,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4016,스트라이프니트 플레어 원피스,,assets/products/ank/generated/ANC-4016/ANC-4016-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,16,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4016,스트라이프니트 플레어 원피스,,assets/products/ank/generated/ANC-4016/ANC-4016-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,16,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4016,스트라이프니트 플레어 원피스,,assets/products/ank/generated/ANC-4016/ANC-4016-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,16,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4016,스트라이프니트 플레어 원피스,,assets/products/ank/generated/ANC-4016/ANC-4016-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,16,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4016,스트라이프니트 플레어 원피스,,assets/products/ank/generated/ANC-4016/ANC-4016-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,16,검수필요,기존 검수값 유지,기존 검수값 유지,
